name,price,price_per_gb,color,first_word_latency,cas_latency,total_capacity_gb,DDR_version,speed_mhz,num_modules,gb_per_module,capacity,latency,speed
Mushkin Redline 32 GB,,,White,0.7911445279866333,0.7472527472527473,0.12156862745098039,4.0,0.3684210526315789,2,16,32,14.0,3200.0
G.Skill Trident Z Royal 32 GB,,,Gold,0.8282828282828284,0.6373626373626373,0.12156862745098039,4.0,0.5526315789473684,2,16,32,19.0,4600.0
G.Skill Trident Z 64 GB,,,White / Black,0.6419837472469052,0.39560439560439553,0.24705882352941178,5.0,0.6842105263157894,2,32,64,30.0,5600.0
G.Skill Ripjaws V 128 GB,,,Red,0.5063416116047696,0.7252747252747253,0.4980392156862745,4.0,0.2631578947368421,8,16,128,15.0,2400.0
G.Skill Ripjaws V 128 GB,,,Red,0.6455532771322245,0.7032967032967032,0.4980392156862745,4.0,0.34210526315789475,8,16,128,16.0,3000.0
G.Skill Sniper X 16 GB,,,White,0.6962102225260121,0.6593406593406593,0.058823529411764705,4.0,0.42105263157894735,2,8,16,18.0,3600.0
G.Skill Trident Z Royal Elite 128 GB,,,Silver,0.8649654439128124,0.7472527472527473,0.4980392156862745,4.0,0.42105263157894735,8,16,128,14.0,3600.0
G.Skill Trident Z Royal Elite 32 GB,,,Silver,0.7805878332194123,0.7032967032967032,0.12156862745098039,4.0,0.42105263157894735,4,8,32,16.0,3600.0
G.Skill Trident Z RGB 8 GB,,,,0.6455532771322245,0.7032967032967032,0.027450980392156862,4.0,0.34210526315789475,1,8,8,16.0,3000.0
G.Skill F4-3200C16Q-64GTZ 64 GB,,,Silver / Red,0.6962102225260121,0.7032967032967032,0.24705882352941178,4.0,0.3684210526315789,4,16,64,16.0,3200.0
Silicon Power XPOWER Turbine RGB 32 GB,,,Silver / Black,0.7574238626870206,0.6373626373626373,0.12156862745098039,4.0,0.49118421052631583,2,16,32,19.0,4133.0
Silicon Power XPOWER Zenith Gaming 32 GB,,,Black,0.3457127667653985,0.21978021978021978,0.12156862745098039,5.0,0.631578947368421,2,16,32,38.0,5200.0
Silicon Power SP001GBRDE333O01 1 GB,,,,0.3153337890179997,1.0,0.0,,,1,1,1,2.5,
Thermaltake TOUGHRAM XG RGB 16 GB,179.98,0.8851976824205829,White / Silver,0.7341839447102605,0.6373626373626373,0.058823529411764705,4.0,0.47368421052631576,2,8,16,19.0,4000.0
TEAMGROUP T-Force Delta RGB 64 GB,,,White / Silver,0.3706994759626341,0.17582417582417575,0.24705882352941178,5.0,0.6842105263157894,2,32,64,40.0,5600.0
Neo Forza MARS 32 GB,,,Gray / Black,0.6962102225260121,0.7032967032967032,0.12156862745098039,4.0,0.3684210526315789,2,16,32,16.0,3200.0
TEAMGROUP Elite Plus 64 GB,,,Silver,0.22882964988228172,0.13186813186813184,0.24705882352941178,5.0,0.631578947368421,2,32,64,42.0,5200.0
Kingston ValueRAM 16 GB,,,Green,0.36811726285410495,0.5934065934065934,0.058823529411764705,4.0,0.3332894736842105,1,16,16,21.0,2933.0
Timetec PINNACLE Konduit 16 GB,37.99,0.983705907163629,Black,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,1,16,16,16.0,3200.0
Timetec PINNACLE Konduit RGB 64 GB,,,Black,0.6962102225260121,0.7032967032967032,0.24705882352941178,4.0,0.3684210526315789,2,32,64,16.0,3200.0
Timetec PINNACLE Konduit RGB 16 GB,,,Black,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,1,16,16,16.0,3200.0
Timetec PINNACLE Konduit 16 GB,,,Black,0.6962102225260121,0.6593406593406593,0.058823529411764705,4.0,0.42105263157894735,2,8,16,18.0,3600.0
Timetec PINNACLE Konduit RGB 32 GB,,,Black,0.6962102225260121,0.6593406593406593,0.12156862745098039,4.0,0.42105263157894735,2,16,32,18.0,3600.0
Timetec PINNACLE Konduit RGB 16 GB,,,Black,0.6962102225260121,0.6593406593406593,0.058823529411764705,4.0,0.42105263157894735,2,8,16,18.0,3600.0
Thermaltake TOUGHRAM RC 32 GB,,,Black,0.3457127667653985,0.21978021978021978,0.12156862745098039,5.0,0.631578947368421,2,16,32,38.0,5200.0
TEAMGROUP T-Force DELTAÎ± RGB 16 GB,,,White,0.4936583883952306,0.21978021978021978,0.058823529411764705,5.0,0.736842105263158,1,16,16,38.0,6000.0
TEAMGROUP T-Force Vulcan alpha 16 GB,,,Black,0.3457127667653985,0.21978021978021978,0.058823529411764705,5.0,0.631578947368421,2,8,16,38.0,5200.0
OLOy Blade RGB 16 GB,,,Black / Silver,0.6962102225260121,0.6593406593406593,0.058823529411764705,4.0,0.42105263157894735,2,8,16,18.0,3600.0
GeIL ORION V 32 GB,,,Black,0.7361585782638415,0.2637362637362637,0.12156862745098039,5.0,0.9473684210526316,2,16,32,36.0,7600.0
TEAMGROUP Elite Plus 8 GB,,,Black / Gold,0.37312979418242587,0.6373626373626373,0.027450980392156862,4.0,0.2981578947368421,1,8,8,19.0,2666.0
TEAMGROUP Elite Plus 16 GB,,,Black / Gold,0.4430773904458116,0.7032967032967032,0.058823529411764705,4.0,0.2631578947368421,1,16,16,16.0,2400.0
TEAMGROUP Elite Plus 16 GB,,,Black / Gold,0.41140730614414833,0.5714285714285714,0.058823529411764705,4.0,0.3684210526315789,1,16,16,22.0,3200.0
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 64 GB,,,Black,0.4936583883952306,0.21978021978021978,0.24705882352941178,5.0,0.736842105263158,2,32,64,38.0,6000.0
Kingston FURY Impact 8 GB,26.34,0.9735165493817568,Black,0.5063416116047696,0.6153846153846154,0.027450980392156862,4.0,0.3684210526315789,1,8,8,20.0,3200.0
G.Skill Ripjaws 32 GB,64.98,0.98751304193398,Black / Blue,0.4430773904458116,0.7032967032967032,0.12156862745098039,4.0,0.2631578947368421,2,16,32,16.0,2400.0
GeIL ORION V RGB 32 GB,92.99,0.9778009634381868,Black,0.4936583883952306,0.21978021978021978,0.12156862745098039,5.0,0.736842105263158,2,16,32,38.0,6000.0
Corsair Vengeance Performance 16 GB,38.99,0.983006637511932,Black / Yellow,0.4301663249031671,0.6593406593406593,0.058823529411764705,4.0,0.2981578947368421,1,16,16,18.0,2666.0
G.Skill Trident Z Royal 16 GB,159.99,0.8990720802717161,Silver,0.8649654439128124,0.7472527472527473,0.058823529411764705,4.0,0.42105263157894735,2,8,16,14.0,3600.0
Crucial CT2K102464BF186D 16 GB,45.0,0.978844318156592,Black / Green,0.397432976380345,0.7692307692307692,0.058823529411764705,3.0,0.19289473684210526,2,8,16,13.0,1866.0
G.Skill F3-12800CL11D-8GBSQ 8 GB,20.43,0.981707993873066,Green,0.41140730614414833,0.8131868131868132,0.027450980392156862,3.0,0.15789473684210525,2,4,8,11.0,1600.0
Corsair Vengeance Performance 16 GB,39.99,0.9823184673785158,Black / Yellow,0.4430773904458116,0.7032967032967032,0.058823529411764705,4.0,0.2631578947368421,1,16,16,16.0,2400.0
Silicon Power SP016GBSFU320X02 16 GB,,,,0.41140730614414833,0.5714285714285714,0.058823529411764705,4.0,0.3684210526315789,1,16,16,22.0,3200.0
G.Skill Ripjaws 8 GB,17.98,0.9851044464670233,,0.6012759170653909,0.8571428571428571,0.027450980392156862,3.0,0.15789473684210525,1,8,8,9.0,1600.0
Mushkin 977020A 16 GB,28.68,0.9901658268031167,Black / Green,0.4301663249031671,0.8571428571428571,0.058823529411764705,3.0,0.12276315789473685,2,8,16,9.0,1333.0
G.Skill Trident Z Royal 32 GB,279.99,0.9129353786045685,Gold,0.8649654439128124,0.7472527472527473,0.12156862745098039,4.0,0.42105263157894735,2,16,32,14.0,3600.0
TEAMGROUP T-Force Zeus 32 GB,49.99,0.9927187160077253,Red / Black,0.41140730614414833,0.5714285714285714,0.12156862745098039,4.0,0.3684210526315789,2,16,32,22.0,3200.0
Corsair ValueSelect 16 GB,39.99,0.9823184673785158,Black,0.38748386116807176,0.7252747252747253,0.058823529411764705,4.0,0.2280263157894737,1,16,16,15.0,2133.0
G.Skill Ripjaws 8 GB,29.99,0.9684440695273825,Black / Blue,0.6012759170653909,0.6593406593406593,0.027450980392156862,4.0,0.3684210526315789,1,8,8,18.0,3200.0
Kingston KCP426SS8/8 8 GB,24.29,0.9763580260616689,Green / Black,0.48712690817953985,0.6813186813186813,0.027450980392156862,4.0,0.2981578947368421,1,8,8,17.0,2666.0
Mushkin Silverline 32 GB,64.03,0.9878460274824072,Silver / Green,0.38748386116807176,0.7252747252747253,0.12156862745098039,4.0,0.2280263157894737,2,16,32,15.0,2133.0
Kingston ValueRAM 64 GB,199.99,0.9753701689346682,,0.18986861092124263,0.17582417582417575,0.24705882352941178,5.0,0.5789473684210527,2,32,64,40.0,4800.0
Kingston ValueRAM 32 GB,69.75,0.985859213710125,,0.41140730614414833,0.5714285714285714,0.12156862745098039,4.0,0.3684210526315789,1,32,32,22.0,3200.0
PROXMEM KERBEROS 16 GB,49.99,0.9753812684529491,Black / Silver,0.6962102225260121,0.6593406593406593,0.058823529411764705,4.0,0.42105263157894735,2,8,16,18.0,3600.0
OLOy WarHawk RGB 8 GB,33.99,0.9628943103869292,Black / Silver,0.6962102225260121,0.6593406593406593,0.027450980392156862,4.0,0.42105263157894735,1,8,8,18.0,3600.0
G.Skill F3-1600C10D-16GSQ 16 GB,,,Green,0.5063416116047696,0.8351648351648351,0.058823529411764705,3.0,0.15789473684210525,2,8,16,10.0,1600.0
Corsair ValueSelect 8 GB,19.99,0.9823184673785158,Black / Yellow,0.38748386116807176,0.7252747252747253,0.027450980392156862,4.0,0.2280263157894737,1,8,8,15.0,2133.0
Crucial CT2K4G4SFS624A 8 GB,39.95,0.9546251692676537,Green / Black,0.37973722184248504,0.6813186813186813,0.027450980392156862,4.0,0.2631578947368421,2,4,8,17.0,2400.0
G.Skill Trident Z Royal 32 GB,275.35,0.9145448087553,Silver,0.848105111263006,0.7032967032967032,0.12156862745098039,4.0,0.47368421052631576,2,16,32,16.0,4000.0
Kingston Server Premier 32 GB,168.36,0.9516615978866517,,0.37312979418242587,0.6373626373626373,0.12156862745098039,4.0,0.2981578947368421,1,32,32,19.0,2666.0
Kingston Server Premier 16 GB,,,,0.41140730614414833,0.5714285714285714,0.058823529411764705,4.0,0.3684210526315789,1,16,16,22.0,3200.0
Kingston ValueRAM 32 GB,104.84,0.9736941416742514,,0.18986861092124263,0.17582417582417575,0.12156862745098039,5.0,0.5789473684210527,1,32,32,40.0,4800.0
ADATA XPG SPECTRIX D50 32 GB,,,Black,0.6962102225260121,0.6593406593406593,0.12156862745098039,4.0,0.42105263157894735,2,16,32,18.0,3600.0
Mushkin Redline Lumina 32 GB,79.02,0.982651452926943,Black,0.5440874914559126,0.7032967032967032,0.12156862745098039,4.0,0.2981578947368421,2,16,32,16.0,2666.0
G.Skill F4-4133C19Q-32GTZSWF 32 GB,596.79,0.8030501476235932,Gray / White,0.7574238626870206,0.6373626373626373,0.12156862745098039,4.0,0.49118421052631583,4,8,32,19.0,4133.0
GeIL Polaris RGB 32 GB,139.99,0.961495771083535,Black,0.5538087643350802,0.21978021978021978,0.12156862745098039,5.0,0.7894736842105263,2,16,32,38.0,6400.0
OCZ OCZ2V6672G 2 GB,37.54,0.8017182054298844,Green,0.3170046327941065,0.945054945054945,0.00392156862745098,2.0,0.035131578947368416,1,2,2,5.0,667.0
Crucial CT25664AC667 2 GB,20.37,0.8970075698714676,Green,0.3170046327941065,0.945054945054945,0.00392156862745098,2.0,0.035131578947368416,1,2,2,5.0,667.0
Mushkin Essentials 8 GB,134.44,0.8235287588518658,Green,0.316473000683527,0.9230769230769231,0.027450980392156862,2.0,0.05263157894736842,2,4,8,6.0,800.0
Corsair CMSO8GX3M1C1333C9 8 GB,37.34,0.9582436122272293,Green,0.4301663249031671,0.8571428571428571,0.027450980392156862,3.0,0.12276315789473685,1,8,8,9.0,1333.0
G.Skill Aegis 16 GB,72.0,0.9601083312984217,,0.4301663249031671,0.8571428571428571,0.058823529411764705,3.0,0.12276315789473685,2,8,16,9.0,1333.0
Crucial CT8G3S160BM 8 GB,21.65,0.9800208670943681,Black / Green,0.41140730614414833,0.8131868131868132,0.027450980392156862,3.0,0.15789473684210525,1,8,8,11.0,1600.0
G.Skill Ripjaws 32 GB,83.09,0.981230714586987,Black,0.38748386116807176,0.7252747252747253,0.12156862745098039,4.0,0.2280263157894737,2,16,32,15.0,2133.0
Crucial CT4K16G4DFD8213 64 GB,299.95,0.9580327213798921,Black / Green,0.38748386116807176,0.7252747252747253,0.24705882352941178,4.0,0.2280263157894737,4,16,64,15.0,2133.0
Crucial CT16G4SFD8266 16 GB,62.4,0.9667680422669656,Green / Black,0.37312979418242587,0.6373626373626373,0.058823529411764705,4.0,0.2981578947368421,1,16,16,19.0,2666.0
Kingston HyperX Impact 16 GB,98.19,0.9419384198725775,Black,0.6010480747322853,0.7252747252747253,0.058823529411764705,4.0,0.2981578947368421,1,16,16,15.0,2666.0
Mushkin Essentials 32 GB,58.97,0.9895997513707905,Green / Black,0.37973722184248504,0.6813186813186813,0.12156862745098039,4.0,0.2631578947368421,2,16,32,17.0,2400.0
Patriot Signature Line 8 GB,18.48,0.9844162763336071,Green / Black,0.37973722184248504,0.6813186813186813,0.027450980392156862,4.0,0.2631578947368421,1,8,8,17.0,2400.0
Crucial Ballistix Sport LT 64 GB,,,Silver / Black,0.6962102225260121,0.7252747252747253,0.24705882352941178,4.0,0.34210526315789475,4,16,64,15.0,3000.0
G.Skill Trident Z Royal 16 GB,,,Silver,0.7805878332194123,0.7032967032967032,0.058823529411764705,4.0,0.42105263157894735,2,8,16,16.0,3600.0
G.Skill Flare X 64 GB,171.39,0.9803316536062335,Black,0.6962102225260121,0.7032967032967032,0.24705882352941178,4.0,0.3684210526315789,4,16,64,16.0,3200.0
Crucial Ballistix RGB 32 GB,,,Red,0.6455532771322245,0.7032967032967032,0.12156862745098039,4.0,0.34210526315789475,2,16,32,16.0,3000.0
TEAMGROUP T-Create Expert 32 GB,,,Gray,0.7911445279866333,0.7472527472527473,0.12156862745098039,4.0,0.3684210526315789,2,16,32,14.0,3200.0
Mushkin Redline 8 GB,31.99,0.9656691899571559,Black,0.7436014278119543,0.8351648351648351,0.027450980392156862,3.0,0.2280263157894737,2,4,8,10.0,2133.0
Neo Forza FAYE 16 GB,114.99,0.9302839256776256,Black / Silver,0.8282828282828284,0.6373626373626373,0.058823529411764705,4.0,0.5526315789473684,2,8,16,19.0,4600.0
Patriot Viper 4 GB,199.99,0.4551024485537327,Silver,0.658008658008658,0.9010989010989011,0.011764705882352941,3.0,0.12276315789473685,2,2,4,7.0,1333.0
Mushkin Silverline 24 GB,,,Gray / Silver,0.4301663249031671,0.8571428571428571,0.09019607843137255,3.0,0.12276315789473685,3,8,24,9.0,1333.0
Kingston KVR13N9S8H/4 4 GB,34.86,0.9133238617444003,,0.4301663249031671,0.8571428571428571,0.011764705882352941,3.0,0.12276315789473685,1,4,4,9.0,1333.0
Corsair CMV8GX3M2A1600C11 8 GB,44.99,0.9476324727506826,Green,0.41140730614414833,0.8131868131868132,0.027450980392156862,3.0,0.15789473684210525,2,4,8,11.0,1600.0
Kingston KVR16N11H/8 8 GB,24.99,0.9753812684529491,Green,0.41140730614414833,0.8131868131868132,0.027450980392156862,3.0,0.15789473684210525,1,8,8,11.0,1600.0
Kingston KVR1333D3E9SK2/16G 16 GB,128.88,0.9206495438097987,Green,0.4301663249031671,0.8571428571428571,0.058823529411764705,3.0,0.12276315789473685,2,8,16,9.0,1333.0
Kingston KVR13E9/2I 2 GB,43.85,0.766699225253624,Green,0.4301663249031671,0.8571428571428571,0.00392156862745098,3.0,0.12276315789473685,1,2,2,9.0,1333.0
Mushkin Essentials 8 GB,23.28,0.9777565653650632,Black / Green,0.38748386116807176,0.7252747252747253,0.027450980392156862,4.0,0.2280263157894737,2,4,8,15.0,2133.0
G.Skill Trident Z 32 GB,158.88,0.9549470552978001,Red / Silver,0.7384370015948963,0.6813186813186813,0.12156862745098039,4.0,0.42105263157894735,4,8,32,17.0,3600.0
Mushkin Essentials 16 GB,33.92,0.9865251848069794,Black / Green,0.38748386116807176,0.7252747252747253,0.058823529411764705,4.0,0.2280263157894737,1,16,16,15.0,2133.0
G.Skill Trident Z 16 GB,,,Black / White,0.772157666894509,0.6593406593406593,0.058823529411764705,4.0,0.47368421052631576,2,8,16,18.0,4000.0
Crucial CT102472BA186D 8 GB,41.99,0.9517947921060226,Green / Black,0.397432976380345,0.7692307692307692,0.027450980392156862,3.0,0.19289473684210526,1,8,8,13.0,1866.0
Mushkin Silverline 16 GB,56.99,0.970519679445912,Silver / Green,0.37312979418242587,0.6373626373626373,0.058823529411764705,4.0,0.2981578947368421,2,8,16,19.0,2666.0
G.Skill Trident Z Royal 16 GB,,,Gold,0.7805878332194123,0.7032967032967032,0.058823529411764705,4.0,0.42105263157894735,2,8,16,16.0,3600.0
Crucial Ballistix RGB 16 GB,,,White,0.6962102225260121,0.7252747252747253,0.058823529411764705,4.0,0.34210526315789475,2,8,16,15.0,3000.0
G.Skill Trident Z Royal 16 GB,,,Silver,0.848105111263006,0.7032967032967032,0.058823529411764705,4.0,0.47368421052631576,2,8,16,16.0,4000.0
G.Skill Ripjaws S5 32 GB,,,White,0.4792283739652162,0.2637362637362637,0.12156862745098039,5.0,0.6842105263157894,2,16,32,36.0,5600.0
G.Skill Trident Z5 RGB 32 GB,,,Black,0.4792283739652162,0.2637362637362637,0.12156862745098039,5.0,0.6842105263157894,2,16,32,36.0,5600.0
Kingston Server Premier 16 GB,116.0,0.9295846560259284,,0.41140730614414833,0.5714285714285714,0.058823529411764705,4.0,0.3684210526315789,1,16,16,22.0,3200.0
Kingston ValueRAM 8 GB,25.78,0.9742824161431394,,0.41140730614414833,0.5714285714285714,0.027450980392156862,4.0,0.3684210526315789,1,8,8,22.0,3200.0
Kingston ValueRAM 32 GB,72.09,0.9850489488756188,,0.37312979418242587,0.6373626373626373,0.12156862745098039,4.0,0.2981578947368421,1,32,32,19.0,2666.0
Mushkin Redline 32 GB,,,White,0.7805878332194123,0.7032967032967032,0.12156862745098039,4.0,0.42105263157894735,2,16,32,16.0,3600.0
Mushkin Redline 16 GB,94.14,0.9447465979976469,Black,0.7805878332194123,0.7032967032967032,0.058823529411764705,4.0,0.42105263157894735,2,8,16,16.0,3600.0
Mushkin Redline 16 GB,95.99,0.9434701533953427,Black,0.533454849244323,0.6813186813186813,0.058823529411764705,4.0,0.3157894736842105,2,8,16,17.0,2800.0
Mushkin Silverline 8 GB,118.99,0.8449619286522965,Silver,0.38748386116807176,0.7252747252747253,0.027450980392156862,4.0,0.2280263157894737,1,8,8,15.0,2133.0
G.Skill Trident Z 32 GB,,,White / Black,0.4792283739652162,0.2637362637362637,0.12156862745098039,5.0,0.6842105263157894,2,16,32,36.0,5600.0
G.Skill Ripjaws V 32 GB,206.12,0.9385641663151819,Red,0.8101313890787576,0.6813186813186813,0.12156862745098039,4.0,0.47368421052631576,4,8,32,17.0,4000.0
G.Skill F4-3200C16Q2-128GTZKY 128 GB,,,Black / Yellow,0.6962102225260121,0.7032967032967032,0.4980392156862745,4.0,0.3684210526315789,8,16,128,16.0,3200.0
Silicon Power SP016GBLFU213B02 16 GB,65.0,0.9649699203054587,,0.38748386116807176,0.7252747252747253,0.058823529411764705,4.0,0.2280263157894737,1,16,16,15.0,2133.0
Silicon Power SP016GBSFU240B22 16 GB,,,,0.37973722184248504,0.6813186813186813,0.058823529411764705,4.0,0.2631578947368421,2,8,16,17.0,2400.0
Silicon Power SP032GBSFU266X22 32 GB,,,,0.37312979418242587,0.6373626373626373,0.12156862745098039,4.0,0.2981578947368421,2,16,32,19.0,2666.0
Thermaltake TOUGHRAM XG RGB 16 GB,165.99,0.8949097609163762,Black / Silver,0.6962102225260121,0.6593406593406593,0.058823529411764705,4.0,0.42105263157894735,2,8,16,18.0,3600.0
Neo Forza MARS 16 GB,47.99,0.9767687082380625,Gray / Black,0.7341839447102605,0.6373626373626373,0.058823529411764705,4.0,0.47368421052631576,2,8,16,19.0,4000.0
GeIL Polaris 32 GB,86.99,0.9798876728749972,Red,0.207944102680945,0.0439560439560438,0.12156862745098039,5.0,0.6842105263157894,2,16,32,46.0,5600.0
Corsair Dominator 6 GB,,,Black / Blue,0.7911445279866333,0.9010989010989011,0.0196078431372549,3.0,0.15789473684210525,3,2,6,7.0,1600.0
Corsair XMS3 12 GB,,,Black / White,0.4301663249031671,0.8571428571428571,0.043137254901960784,3.0,0.12276315789473685,6,2,12,9.0,1333.0
Corsair XMS2 2 GB,,,Black / White,0.6962102225260121,0.967032967032967,0.00392156862745098,2.0,0.05263157894736842,2,1,2,4.0,800.0
Corsair VS4GBKIT667D2 4 GB,,,Green,0.3170046327941065,0.945054945054945,0.011764705882352941,2.0,0.035131578947368416,2,2,4,5.0,667.0
Crucial CT2KIT12864BA1339 2 GB,,,Green,0.4301663249031671,0.8571428571428571,0.00392156862745098,3.0,0.12276315789473685,2,1,2,9.0,1333.0
Kingston HyperX 4 GB,,,Blue / White,0.5063416116047696,0.945054945054945,0.011764705882352941,2.0,0.05263157894736842,2,2,4,5.0,800.0
Kingston HyperX 1 GB,,,Blue / White,0.7432216905901117,0.945054945054945,0.0,2.0,0.08763157894736842,1,1,1,5.0,1066.0
Crucial CT25664BA1067 2 GB,19.98,0.8991719759362443,Green,0.45826687931951104,0.9010989010989011,0.00392156862745098,3.0,0.08763157894736842,1,2,2,7.0,1066.0
Crucial Ballistix Tracer 4 GB,,,Black,0.6962102225260121,0.967032967032967,0.011764705882352941,2.0,0.05263157894736842,2,2,4,4.0,800.0
Patriot Extreme Performance 4 GB,,,Black / Silver,0.5063416116047696,0.945054945054945,0.011764705882352941,2.0,0.05263157894736842,2,2,4,5.0,800.0
ADATA Gaming 1 GB,,,Black,0.6012759170653909,0.8571428571428571,0.0,3.0,0.15789473684210525,1,1,1,9.0,1600.0
ADATA XPG Gaming 8 GB,,,Black,0.6012759170653909,0.8571428571428571,0.027450980392156862,3.0,0.15789473684210525,2,4,8,9.0,1600.0
Corsair XMS3 4 GB,,,Black / Blue,0.6012759170653909,0.8571428571428571,0.011764705882352941,3.0,0.15789473684210525,2,2,4,9.0,1600.0
Corsair Dominator GT 12 GB,,,Black / Blue,0.6012759170653909,0.8571428571428571,0.043137254901960784,3.0,0.15789473684210525,3,4,12,9.0,1600.0
Corsair Dominator 8 GB,,,Black / Blue,0.6012759170653909,0.8571428571428571,0.027450980392156862,3.0,0.15789473684210525,2,4,8,9.0,1600.0
Corsair Dominator 8 GB,,,Black / Blue,0.6962102225260121,0.8791208791208791,0.027450980392156862,3.0,0.15789473684210525,4,2,8,8.0,1600.0
Corsair Dominator GT 8 GB,,,Black / Red,0.772157666894509,0.8571428571428571,0.027450980392156862,3.0,0.21052631578947367,2,4,8,9.0,2000.0
Corsair CMV4GX3M2A1333C9 4 GB,,,Black / Silver,0.4301663249031671,0.8571428571428571,0.011764705882352941,3.0,0.12276315789473685,2,2,4,9.0,1333.0
G.Skill Ripjaws 4 GB,,,Black / Blue,0.7911445279866333,0.9010989010989011,0.011764705882352941,3.0,0.15789473684210525,2,2,4,7.0,1600.0
G.Skill Trident 4 GB,,,Black / Red,0.6962102225260121,0.8791208791208791,0.011764705882352941,3.0,0.15789473684210525,2,2,4,8.0,1600.0
G.Skill ECO 4 GB,29.99,0.9268430750105445,Silver,0.6012759170653909,0.8571428571428571,0.011764705882352941,3.0,0.15789473684210525,2,2,4,9.0,1600.0
G.Skill Ripjaws 8 GB,,,Black / Red,0.6012759170653909,0.8571428571428571,0.027450980392156862,3.0,0.15789473684210525,4,2,8,9.0,1600.0
Kingston HyperX 1 GB,,,Blue / Silver,0.6012759170653909,0.8571428571428571,0.0,3.0,0.15789473684210525,1,1,1,9.0,1600.0
Kingston HyperX 4 GB,,,Blue / Silver,0.6012759170653909,0.8571428571428571,0.011764705882352941,3.0,0.15789473684210525,2,2,4,9.0,1600.0
Kingston HyperX 8 GB,,,Blue / Silver,0.6012759170653909,0.8571428571428571,0.027450980392156862,3.0,0.15789473684210525,4,2,8,9.0,1600.0
Corsair XMS3 4 GB,,,Black / Blue,0.4301663249031671,0.8571428571428571,0.011764705882352941,3.0,0.12276315789473685,2,2,4,9.0,1333.0
G.Skill Ripjaws 4 GB,,,Black / Red,0.658008658008658,0.9010989010989011,0.011764705882352941,3.0,0.12276315789473685,2,2,4,7.0,1333.0
G.Skill Ripjaws X 4 GB,,,Black / Blue,0.658008658008658,0.9010989010989011,0.011764705882352941,3.0,0.12276315789473685,2,2,4,7.0,1333.0
G.Skill F3-10666CL9D-4GBNQ 4 GB,,,Red / Silver,0.4301663249031671,0.8571428571428571,0.011764705882352941,3.0,0.12276315789473685,2,2,4,9.0,1333.0
G.Skill Ripjaws 12 GB,,,Black / Blue,0.772157666894509,0.8571428571428571,0.043137254901960784,3.0,0.21052631578947367,3,4,12,9.0,2000.0
Patriot Viper II â€˜Sector 5â€™ Edition 8 GB,,,Black / Red,0.772157666894509,0.8571428571428571,0.027450980392156862,3.0,0.21052631578947367,2,4,8,9.0,2000.0
Kingston ValueRAM 2 GB,,,Green,0.45826687931951104,0.9010989010989011,0.00392156862745098,3.0,0.08763157894736842,2,1,2,7.0,1066.0
Kingston ValueRAM 3 GB,25.48,0.9157879548027615,Green,0.4301663249031671,0.8571428571428571,0.00784313725490196,3.0,0.12276315789473685,3,1,3,9.0,1333.0
Mushkin Blackline 4 GB,,,Black / Silver,0.658008658008658,0.9010989010989011,0.011764705882352941,3.0,0.12276315789473685,2,2,4,7.0,1333.0
Kingston KVR1333D3K3/6GR 6 GB,,,Green,0.4301663249031671,0.8571428571428571,0.0196078431372549,3.0,0.12276315789473685,3,2,6,9.0,1333.0
Kingston KVR1333D3N9K2/8G 8 GB,49.89,0.9408395675627678,Green,0.4301663249031671,0.8571428571428571,0.027450980392156862,3.0,0.12276315789473685,2,4,8,9.0,1333.0
Patriot PSD34G1333K 4 GB,,,Green,0.4301663249031671,0.8571428571428571,0.011764705882352941,3.0,0.12276315789473685,2,2,4,9.0,1333.0
Kingston HyperX 24 GB,,,Blue / Silver,0.6012759170653909,0.8571428571428571,0.09019607843137255,3.0,0.15789473684210525,6,4,24,9.0,1600.0
G.Skill Ripjaws X + Turbulence II 8 GB,,,Black / Red,0.8342826763879395,0.8571428571428571,0.027450980392156862,3.0,0.2368421052631579,2,4,8,9.0,2200.0
Kingston KHX1333C7AD3K2/8G 8 GB,,,Blue / Silver,0.658008658008658,0.9010989010989011,0.027450980392156862,3.0,0.12276315789473685,2,4,8,7.0,1333.0
G.Skill Ripjaws X 16 GB,126.68,0.9221701778142828,Black / Red,0.7230956178324599,0.8571428571428571,0.058823529411764705,3.0,0.19289473684210526,4,4,16,9.0,1866.0
Corsair Vengeance 4 GB,,,Black / Silver,0.6012759170653909,0.8571428571428571,0.011764705882352941,3.0,0.15789473684210525,2,2,4,9.0,1600.0
Crucial Ballistix Sport 2 GB,,,Black / Silver,0.5063416116047696,0.8351648351648351,0.00392156862745098,3.0,0.15789473684210525,1,2,2,10.0,1600.0
ADATA Premier 8 GB,,,Blue / Silver,0.4301663249031671,0.8571428571428571,0.027450980392156862,3.0,0.12276315789473685,2,4,8,9.0,1333.0
Kingston KVR667D2S5/1G 1 GB,9.78,0.9015028747752347,Green,0.3170046327941065,0.945054945054945,0.0,2.0,0.035131578947368416,1,1,1,5.0,667.0
Corsair XMS3 12 GB,,,Black / Silver,0.6012759170653909,0.8571428571428571,0.043137254901960784,3.0,0.15789473684210525,3,4,12,9.0,1600.0
Corsair Dominator GT 8 GB,,,Black / Red,0.7230956178324599,0.8571428571428571,0.027450980392156862,3.0,0.19289473684210526,2,4,8,9.0,1866.0
