index,name,price,core_count,core_clock,boost_clock,tdp,graphics,smt,codename,socket,lithography,cache,supported_mem,supported_chipset,release_date,passmark,category,passmarkPred,cinebench,cinePred,blender,blenderPred
324,Intel Xeon E5-2697 V3,,14,2.6,3.6,145,,TRUE,Haswell-EP,2011-3,22,35,DDR4,"C612, X99","Sep 8th, 2014",0.2853022788350193,Unknown,TRUE,0.2234395750332005,TRUE,0.2813352204080223,TRUE
325,Intel Core i7-4771,196.86,4,3.5,3.9,84,Intel HD Graphics 4600,TRUE,Haswell,1150,22,8,DDR3,"Z87, H87, Z97, H97","Sep 1st, 2013",0.1452511525268194,Desktop,FALSE,0.083333333,TRUE,0.103679796,FALSE
326,Intel Core i7-5775C,220,4,3.3,3.7,65,Iris Pro Graphics 6200,TRUE,Broadwell,1150,14,6,DDR3,"Z97, H97","May 15th, 2015",0.161135266,Desktop,FALSE,0.084827357,TRUE,0.1190928233629051,TRUE
327,Intel Core i7-3770S,183,4,3.1,3.1,65,Intel HD Graphics 4000,TRUE,Ivy Bridge,1155,22,8,DDR3,,"Apr 29th, 2012",0.1256745832331927,Desktop,FALSE,0.069555113,TRUE,0.1001070109427318,TRUE
328,Intel Core i7-990X,1500.19,6,3.467,3.467,130,,TRUE,Gulftown,1366,32,12,DDR3,,"Feb 24th, 2011",0.1466276300552775,Desktop,FALSE,0.098273572,TRUE,0.1380786357830784,TRUE
329,Intel Core i3-4370,96.95,2,3.8,3.8,54,Intel HD Graphics 4600,TRUE,Haswell,1150,22,4,DDR3,,"Jul 21st, 2014",0.073870961,Desktop,FALSE,0.031706507,TRUE,0.055231454,TRUE
330,Intel Xeon E3-1245 V5,,4,3.5,3.9,80,Intel HD Graphics P530,TRUE,Skylake-DT,1151,14,8,"DDR3, DDR4",,"Oct 19th, 2015",0.1518276562738971,Unknown,TRUE,0.085159363,TRUE,0.1173668404156166,TRUE
331,Intel Xeon E5-2630 V3,,8,2.4,3.2,85,,TRUE,Haswell-EP,2011-3,22,20,DDR4,"C612, X99","Sep 8th, 2014",0.2282986300771264,Unknown,TRUE,0.1638446215139442,TRUE,0.1915841071490213,TRUE
332,Intel Pentium G4600,104.94,2,3.6,3.6,51,Intel HD Graphics 630,TRUE,Kaby Lake,1151,14,3,DDR4,,"Jan 3rd, 2017",0.069457493,Desktop,FALSE,0.025398406,TRUE,0.051779488,TRUE
333,Intel Core i9-9900T,439,8,2.1,4.4,35,Intel UHD Graphics 630,TRUE,Coffee Lake-R,1151,14,16,DDR4,,"Apr 23rd, 2019",0.2954182962267037,Desktop,FALSE,0.2262616201859229,TRUE,0.2209258172529255,TRUE
334,Intel Core i7-940,78.67,4,2.93,2.93,130,,TRUE,Bloomfield,1366,45,8,DDR3,,"Nov 17th, 2008",0.057680963,Desktop,FALSE,0.029714475,TRUE,0.074217267,TRUE
335,Intel Core i5-6500T,221.52,4,2.5,3.1,35,Intel HD Graphics 530,FALSE,Skylake,1151,14,6,"DDR3, DDR4","H110, B150, H170, B250, H270, Z270","Jul 2nd, 2015",0.096550067,Desktop,FALSE,0.044488712,FALSE,0.09410059,FALSE
336,Intel Xeon E5-1660 V2,504.07,6,3.7,4,130,,TRUE,Ivy Bridge-E,2011,22,15,DDR3,"C602, X79","Sep 10th, 2013",0.222486836,Unknown,TRUE,0.1636786188579017,TRUE,0.179502227,TRUE
337,AMD FX-4100,,4,3.6,3.6,95,,FALSE,Zambezi,AM3+,32,8,DDR3,,"Oct 12th, 2011",0.081168476,Unknown,TRUE,0.037018592,TRUE,0.077669233,TRUE
338,Intel Core i5-3470S,69,4,2.9,2.9,65,Intel HD Graphics 2500,FALSE,Ivy Bridge,1155,22,6,DDR3,,"Jun 1st, 2012",0.085800433,Desktop,FALSE,0.036686587,TRUE,0.059874348,FALSE
339,Intel Pentium G3220,64.8,2,3,3,54,Intel HD Graphics,FALSE,Haswell,1150,22,3,DDR3,,"Sep 1st, 2013",0.031090913,Desktop,FALSE,0.001328021,TRUE,0.027615727,TRUE
340,Intel Core i3-10320,159.18,4,3.8,4.6,65,Intel UHD Graphics 630,TRUE,Comet Lake,1200,14,8,DDR4,,"Apr 30th, 2020",0.2116935043369966,Desktop,FALSE,0.146746348,FALSE,0.146242535,FALSE
341,Intel Xeon E-2136,399.99,6,3.3,4.5,80,,TRUE,Coffee Lake-S WS,1151,14,12,DDR4,"C242, C246","Jul 12th, 2018",0.2825056260787869,Server,FALSE,0.2058432934926958,TRUE,0.2053919707273292,TRUE
342,Intel Xeon E5-1650 V2,242.6,6,3.5,3.9,130,,TRUE,Ivy Bridge-E,2011,22,12,DDR3,"C602, X79","Sep 10th, 2013",0.2137909939041709,Unknown,TRUE,0.1557104913678619,TRUE,0.176050261,TRUE
343,Intel Core i5-7500T,199.95,4,2.7,3.3,35,Intel HD Graphics 630,FALSE,Kaby Lake,1151,14,6,DDR4,,"Jan 3rd, 2017",0.1069064213769145,Desktop,FALSE,0.050962815,TRUE,0.081121199,TRUE
344,Intel Core i5-4570S,163.93,4,2.9,2.9,65,Intel HD Graphics 4600,FALSE,Haswell,1150,22,6,DDR3,,"Jun 2nd, 2013",0.098057637,Desktop,FALSE,0.044156707,FALSE,0.088214988,FALSE
345,Intel Core i3-3250,74.98,2,3.5,3.5,55,Intel HD Graphics 2500,TRUE,Ivy Bridge,1155,22,3,DDR3,"H61, B65, H67, Z67, H71, B75, H77, Z77","Jun 9th, 2013",0.043151478,Desktop,FALSE,0.019754316,TRUE,0.037971625,TRUE
346,Intel Core i3-8300,265.7,4,3.7,3.7,62,Intel UHD Graphics 630,FALSE,Coffee Lake,1151,14,8,DDR4,,"Feb 14th, 2018",0.124756932,Desktop,FALSE,0.066401062,TRUE,0.096655045,TRUE
347,Intel Xeon E5-2670,71,8,2.6,3.3,115,,TRUE,Sandy Bridge-EP,2011,32,20,DDR3,,"Mar 6th, 2012",0.1851908497017632,Server,FALSE,0.124335989,TRUE,0.172598295,TRUE
348,AMD FX-8150,,8,3.6,3.6,125,,FALSE,Zambezi,AM3+,32,8,DDR3,,"Oct 12th, 2011",0.1615285455220782,Unknown,TRUE,0.1057436918990703,TRUE,0.1587904311505402,TRUE
349,Intel Core i3-4130T,77.14,2,2.9,2.9,35,Intel HD Graphics 4400,TRUE,Haswell,1150,22,3,DDR3,,"Sep 1st, 2013",0.053485984,Desktop,FALSE,0.022742364,TRUE,0.039697608,TRUE
350,Intel Xeon E5-2680 V2,,10,2.8,3.6,115,,TRUE,Ivy Bridge-EP,2011,22,25,DDR3,,"Sep 1st, 2013",0.2744215517053027,Unknown,TRUE,0.1859229747675962,TRUE,0.2381856467258103,TRUE
351,AMD Phenom II X6 1055T,46.36,6,2.8,2.8,125,,FALSE,Thuban,AM3,45,6,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","May 1st, 2010",0.060499465,Desktop,FALSE,0.03436255,TRUE,0.08802513,TRUE
352,AMD FX-8120,,8,3.1,3.1,125,,FALSE,Zambezi,AM3+,32,8,DDR3,,"Oct 12th, 2011",0.1181148812515021,Unknown,TRUE,0.081009296,TRUE,0.1346266698885015,TRUE
353,AMD FX-8320E,,8,3.2,4,95,,FALSE,Vishera,AM3+,32,8,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series","Sep 2nd, 2014",0.1514999235290262,Unknown,TRUE,0.064409031,FALSE,0.07898098,FALSE
354,Intel Core i3-9300,248,4,3.7,4.3,62,Intel UHD Graphics 630,FALSE,Coffee Lake,1151,14,8,DDR4,,"Apr 23rd, 2019",0.1497301667067228,Desktop,FALSE,0.083831341,TRUE,0.1104629086264627,TRUE
355,Intel Core i5-4440S,123.85,4,2.8,3.3,65,Intel HD Graphics 4600,FALSE,Haswell,1150,22,6,DDR3,,"Sep 1st, 2013",0.08413992,Desktop,FALSE,0.038014608,TRUE,0.080379026,FALSE
356,Intel Xeon E5-2690 V3,,12,2.6,3.5,135,,TRUE,Haswell-EP,2011-3,22,30,DDR3,,"Sep 8th, 2014",0.2675610129126701,Unknown,TRUE,0.1970451527224435,TRUE,0.2537194932514067,TRUE
357,Intel Core i5-8400T,239.84,6,1.7,3.3,35,Intel UHD Graphics 630,FALSE,Coffee Lake,1151,14,9,DDR4,,"Apr 2nd, 2018",0.1534007734492778,Desktop,FALSE,0.083001328,FALSE,0.154768891,FALSE
358,Intel Core i5-4570T,128.8,2,2.9,2.9,35,Intel HD Graphics 4600,TRUE,Haswell,1150,22,4,DDR3,,"Jun 2nd, 2013",0.059210383,Desktop,FALSE,0.022742364,TRUE,0.066640202,FALSE
359,Intel Core i7-3970X,239.87,6,3.5,3.5,150,,TRUE,Sandy Bridge-E,2011,32,15,DDR3,,"Nov 1st, 2012",0.1736328082326465,Desktop,FALSE,0.1155378486055776,TRUE,0.1570644482032517,TRUE
360,Intel Xeon E3-1230 V3,325.86,4,3.3,3.7,80,,TRUE,Haswell-WS,1150,22,8,DDR3,"C226, 8 Series, 9 Series","Jun 2nd, 2013",0.136773799,Unknown,TRUE,0.070717131,TRUE,0.1087369256791742,TRUE
361,Intel Core i7-3960X,782.9,6,3.3,3.3,130,,TRUE,Sandy Bridge-E,2011,32,15,DDR3,,"Nov 14th, 2011",0.1785051017063951,Desktop,FALSE,0.1186918990703851,TRUE,0.1426697504228658,FALSE
362,Intel Celeron G1610,37,2,2.6,2.6,55,Intel HD Graphics,FALSE,Ivy Bridge,1155,22,2,DDR3,,"Dec 3rd, 2012",0.02298499,Desktop,FALSE,0.001328021,TRUE,0.022437778,TRUE
363,Intel Core i5-2300,40.26,4,2.8,2.8,95,Intel HD Graphics 2000,FALSE,Sandy Bridge,1155,32,6,DDR3,,"Jan 9th, 2011",0.064541502,Desktop,FALSE,0.029216467,TRUE,0.069039318,TRUE
364,Intel Core i9-9820X,685,10,3.3,4.1,165,,TRUE,Skylake-X,2066,14,16.5,DDR4,,"Oct 19th, 2018",0.390264153,Desktop,FALSE,0.273074369,TRUE,0.308950948,TRUE
365,Intel Pentium Gold G6500,89.99,2,4.1,4.1,58,Intel UHD Graphics 630,TRUE,Comet Lake,1200,14,4,DDR4,,"Apr 30th, 2020",0.08129957,Desktop,FALSE,0.033366534,TRUE,0.05868342,TRUE
366,Intel Core i7-930,271.69,4,2.8,2.8,130,,TRUE,Bloomfield,1366,45,8,DDR3,,"Feb 28th, 2010",0.053551531,Desktop,FALSE,0.029714475,TRUE,0.070765301,TRUE
367,Intel Core i7-960,379.99,4,3.2,3.2,130,,TRUE,Bloomfield,1366,45,8,DDR3,,"Oct 20th, 2009",0.061591907,Desktop,FALSE,0.031208499,TRUE,0.07594325,TRUE
368,AMD Phenom II X6 1100T BE,,6,3.3,3.3,125,,FALSE,Thuban,AM3,45,6,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Dec 7th, 2010",0.085647491,Unknown,TRUE,0.044488712,TRUE,0.1018329938900203,TRUE
369,Intel Core i7-6700T,299,4,2.8,3.6,35,Intel HD Graphics 530,TRUE,Skylake,1151,14,8,DDR4,,"Sep 1st, 2015",0.1495553759094583,Desktop,FALSE,0.07752324,FALSE,0.1144154095757533,FALSE
370,Intel Xeon E-2278G,494,8,3.4,5,80,Intel HD Graphics P630,TRUE,Coffee Lake-S WS,1151,14,16,DDR4,"C242, C246","May 29th, 2019",0.3775481220913719,Server,FALSE,0.3203851261620185,TRUE,0.2727053056715799,TRUE
371,Intel Pentium G3420,62.25,2,3.2,3.2,54,Intel HD Graphics,FALSE,Haswell,1150,22,3,DDR3,,"Sep 1st, 2013",0.034171601,Desktop,FALSE,0.019256308,TRUE,0.02934171,TRUE
372,AMD Ryzen 9 PRO 7945,,12,3.7,5.4,65,Radeon,TRUE,Raphael,AM5,5,64,DDR5,"X670E, X670, B650E, B650, A620","Jun 13th, 2023",0.7989250365968231,Unknown,TRUE,0.5790172642762283,TRUE,0.5316027477648521,TRUE
373,Intel Pentium Gold G5400T,98.95,2,3.1,3.1,35,Intel UHD Graphics 610,TRUE,Coffee Lake,1151,14,4,DDR4,,"Apr 2nd, 2018",0.058838952,Server,FALSE,0.024900398,TRUE,0.043149574,TRUE
374,Intel Core i3-9100T,122,4,3.1,3.7,35,Intel UHD Graphics 630,FALSE,Coffee Lake,1151,14,6,DDR4,,"Sep 1st, 2018",0.109091306,Desktop,FALSE,0.052954847,TRUE,0.082847181,TRUE
375,Intel Core i5-3340,278.02,4,3.1,3.3,77,Intel HD Graphics 2500,FALSE,Ivy Bridge,G2 (988B),22,3,DDR3,,"Jan 1st, 2013",0.081692849,Desktop,FALSE,0.032702523,TRUE,0.074217267,TRUE
376,AMD Phenom II X4 820,56.64,4,2.8,2.8,95,,FALSE,Deneb,AM3,45,4,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Sep 1st, 2009",0.036640521,Desktop,FALSE,0.024236388,TRUE,0.053505471,TRUE
377,Intel Core i3-3210,199,2,3.2,3.2,55,Intel HD Graphics 2500,TRUE,Ivy Bridge,1155,22,3,DDR3,,"Jan 1st, 2013",0.036837161,Desktop,FALSE,0.019090305,TRUE,0.034519659,TRUE
378,Intel Xeon E3-1270 V3,420,4,3.5,3.9,80,,TRUE,Haswell-WS,1150,22,8,"DDR3, DDR4",,"Jun 2nd, 2013",0.1418864296794773,Unknown,TRUE,0.083333333,TRUE,0.1121888915737512,TRUE
379,Intel Core i5-4460S,659.99,4,2.9,3.4,65,Intel HD Graphics 4000,FALSE,Haswell,1150,22,6,DDR3,"H81, B85, H87, Z87, H91, B95, H97, Z97","May 11th, 2014",0.08907776,Desktop,FALSE,0.040670651,TRUE,0.077669233,TRUE
380,Intel Core i5-7400T,174.85,4,2.4,3,35,Intel HD Graphics 630,FALSE,Kaby Lake,1151,14,6,DDR4,,"Jan 3rd, 2017",0.093600472,Desktop,FALSE,0.043658699,TRUE,0.074217267,TRUE
381,Intel Core i5-3450S,95,4,2.8,2.8,65,Intel HD Graphics 2500,FALSE,Ivy Bridge,1155,22,6,DDR3,,"Apr 29th, 2012",0.083855885,Desktop,FALSE,0.036520584,TRUE,0.074217267,TRUE
382,Intel Xeon E5-2690 V2,,10,3,3.6,130,,TRUE,Ivy Bridge-EP,2011,22,25,DDR3,,"Sep 1st, 2013",0.278201403,Unknown,TRUE,0.1870849933598937,TRUE,0.2416376126203873,TRUE
383,Intel Core i9-7940X,548.87,14,3.1,4.4,165,,TRUE,Skylake-X,2066,14,19.25,DDR4,,"Sep 1st, 2017",0.5698616967816644,Desktop,FALSE,0.4304448871181938,TRUE,0.4383996686112741,TRUE
384,Intel Core i3-7320,80.01,2,4.1,4.1,51,Intel HD Graphics 630,TRUE,Kaby Lake,1151,14,4,DDR4,,"Jan 3rd, 2017",0.096790404,Desktop,FALSE,0.041666667,FALSE,0.082933481,FALSE
385,Intel Core i9-9960X,1399.99,16,3.1,4.4,165,,TRUE,Skylake-X,2066,14,22,DDR4,,"Oct 19th, 2018",0.660468876,Desktop,FALSE,0.5101261620185923,TRUE,0.5039870206082364,TRUE
386,Intel Xeon E5-2670 V2,,10,2.5,3.3,115,,TRUE,Ivy Bridge-EP,2011,22,25,DDR3,,"Sep 1st, 2013",0.2405558347353011,Unknown,TRUE,0.1669986719787516,TRUE,0.219199834,TRUE
387,Intel Core i5-9500T,192,6,2.2,3.7,35,Intel UHD Graphics 630,FALSE,Coffee Lake,1151,14,9,DDR4,"Z390, Z370, H370, Q370, B360, B365, H610","Apr 1st, 2018",0.1710764928226528,Desktop,FALSE,0.093625498,TRUE,0.132900687,TRUE
388,Intel Xeon E3-1240 V2,345,4,3.4,3.4,69,,TRUE,Ivy Bridge,1155,22,8,DDR3,,"May 14th, 2012",0.1283619917411348,Server,FALSE,0.069555113,TRUE,0.1018329938900203,TRUE
389,Intel Core i7-970,520,6,3.2,3.2,130,,TRUE,Gulftown,1366,32,12,DDR3,,"Jul 19th, 2010",0.1326880639734317,Desktop,FALSE,0.089309429,TRUE,0.08907798,FALSE
390,Intel Core i5-6600T,294.98,4,2.7,3.5,35,Intel HD Graphics 530,FALSE,Skylake,1151,14,6,DDR4,,"Jul 2nd, 2015",0.1142476348620245,Desktop,FALSE,0.060590969,TRUE,0.086299147,TRUE
391,Intel Xeon E3-1240 V5,265,4,3.5,3.9,80,,TRUE,Skylake-DT,1151,14,8,DDR4,,"Oct 19th, 2015",0.1518276562738971,Unknown,TRUE,0.085159363,TRUE,0.1173668404156166,TRUE
392,Intel Core i3-8100T,262.83,4,3.1,3.1,35,Intel UHD Graphics 630,FALSE,Coffee Lake,1151,14,6,DDR4,,"Apr 2nd, 2018",0.1062946535864886,Desktop,FALSE,0.055444887,FALSE,0.084417826,FALSE
393,Intel Core i5-4590T,209.95,4,2,2,35,Intel HD Graphics 4000,TRUE,Haswell,1150,22,6,DDR3,,"May 11th, 2014",0.077694509,Desktop,FALSE,0.027390438,FALSE,0.077859091,FALSE
394,AMD Ryzen 5 PRO 7645,,6,3.8,5.1,65,Radeon,TRUE,Raphael,AM5,5,32,DDR5,,"Jun 13th, 2023",0.446306452,Unknown,TRUE,0.3140770252324036,TRUE,0.2916911180917532,TRUE
395,Intel Core i7-4790T,185.86,4,2.7,3.9,45,,TRUE,Haswell,1150,22,8,DDR3,,"May 1st, 2014",0.1281435032445541,Desktop,FALSE,0.070883134,TRUE,0.098381028,TRUE
396,Intel Xeon E5-2680 V3,,12,2.5,3.3,120,,TRUE,Haswell-EP,2011-3,22,30,"DDR3, DDR4","C612, X99","Sep 8th, 2014",0.2405558347353011,Unknown,TRUE,0.172808765,TRUE,0.2364596637785218,TRUE
397,Intel Celeron G3920,495.09,2,2.6,2.6,35,Intel HD Graphics 510,FALSE,Skylake,1151,14,4,"DDR3, DDR4",,"Sep 1st, 2015",0.041163233,Desktop,FALSE,0.017098274,TRUE,0.02934171,TRUE
398,Intel Core i7-2600S,365,4,2.8,2.8,65,Intel HD Graphics 2000,TRUE,Sandy Bridge,1155,32,8,DDR3,,"Jan 9th, 2011",0.089536586,Desktop,FALSE,0.04000664,TRUE,0.079395216,TRUE
399,Intel Xeon E3-1241 V3,298,4,3.5,3.9,80,,TRUE,Haswell-WS,1150,22,8,DDR3,"C226, 8 Series, 9 Series","May 11th, 2014",0.1418864296794773,Unknown,TRUE,0.083333333,TRUE,0.1121888915737512,TRUE
400,Intel Core i3-7100T,105.97,2,3.4,3.4,35,Intel HD Graphics 630,TRUE,Kaby Lake,1151,14,3,DDR4,,"Jan 3rd, 2017",0.073433984,Desktop,FALSE,0.030212483,TRUE,0.050053505,TRUE
401,Intel Core i9-9940X,1205.04,14,3.3,4.4,165,,TRUE,Skylake-X,2066,14,19.25,DDR4,,"Oct 19th, 2018",0.6114400576809631,Desktop,FALSE,0.475929615,TRUE,0.4608374469260243,TRUE
402,Intel Core i3-550,99.99,2,3.2,3.2,73,Intel HD Graphics,TRUE,Clarkdale,1156,32,4,DDR3,"H57, , H55, , P55, ","May 30th, 2010",0.025388363,Desktop,FALSE,0.003652058,TRUE,0.031067693,TRUE
403,Intel Core i3-2130,67.15,2,3.4,3.4,65,Intel HD Graphics 2000,TRUE,Sandy Bridge,1155,32,3,DDR3,"Z77, Z75, Q77, H77, Q75, B75, Z68, P67, H67, Q67, B65, H61","Sep 4th, 2011",0.034084205,Desktop,FALSE,0.019754316,TRUE,0.034519659,TRUE
404,Intel Xeon E5-1620 V2,,4,3.7,3.9,130,,TRUE,Ivy Bridge-E,2011,22,10,DDR3,,"Sep 10th, 2013",0.1364897638139351,Unknown,TRUE,0.083167331,TRUE,0.1173668404156166,TRUE
405,Intel Core i5-5675C,258.34,4,3.1,3.6,65,Iris Pro Graphics 6200,FALSE,Broadwell,1150,14,4,DDR3,"Z97, H97","May 15th, 2015",0.1119098079486115,Desktop,FALSE,0.057436919,TRUE,0.089751113,TRUE
406,Intel Core i5-2310,77.74,4,2.9,2.9,95,Intel HD Graphics 2000,FALSE,Sandy Bridge,1155,32,6,DDR3,,"May 22nd, 2011",0.069413795,Desktop,FALSE,0.029216467,TRUE,0.070765301,TRUE
407,Intel Xeon E5-1620,179.91,4,3.6,3.8,130,,TRUE,Sandy Bridge-E,2011,32,10,DDR3,,"Mar 6th, 2012",0.1189669863881666,Server,FALSE,0.075531208,TRUE,0.1070109427318858,TRUE
408,AMD Opteron 6378,1709.92,16,2.4,3.3,115,,FALSE,Abu Dhabi,G34,32,8,DDR3,,"Nov 5th, 2012",0.1193602656820118,Server,FALSE,0.1085657370517928,TRUE,0.2002140218854637,TRUE
409,Intel Core i9-9900X,654.99,10,3.5,4.4,165,,TRUE,Skylake-X,2066,14,19.25,DDR4,,"Oct 19th, 2018",0.4684830343682405,Desktop,FALSE,0.3183930942895085,FALSE,0.3265732334564534,FALSE
410,Intel Pentium G3460,54.49,2,3.5,3.5,53,Intel HD Graphics,FALSE,Haswell,1150,22,3,DDR3,,"Jul 21st, 2014",0.03799515,Desktop,FALSE,0.019920319,TRUE,0.031067693,TRUE
411,AMD Phenom II X4 955 BE,,4,3.2,3.2,125,,FALSE,Deneb,AM3,45,6,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Apr 23rd, 2009",0.045489305,Unknown,TRUE,0.025730412,TRUE,0.063861369,TRUE
412,Intel Core i7-875K,205.86,4,2.93,2.93,95,,TRUE,Lynnfield,1156,45,8,DDR3,"H55, H57, P55","May 30th, 2010",0.058838952,Desktop,FALSE,0.029714475,TRUE,0.069039318,TRUE
413,Intel Core i5-2550K,148.56,4,3.4,3.4,95,,FALSE,Sandy Bridge,1155,32,6,DDR3,"Z77, Z75, Q77, H77, Q75, B75, Z68, P67, H67, Q67, B65, H61","Jan 30th, 2012",0.080775197,Desktop,FALSE,0.037018592,TRUE,0.077669233,TRUE
414,Intel Core i7-980,556.02,6,3.333,3.333,130,,TRUE,Gulftown,1366,32,12,DDR3,,"Jun 26th, 2011",0.1440276169459677,Desktop,FALSE,0.095451527,TRUE,0.1363526528357899,TRUE
415,Intel Xeon E5-2620 V2,,6,2.1,2.6,80,,TRUE,Ivy Bridge-EP,2011,22,15,DDR3,,"Sep 1st, 2013",0.1549957394743166,Unknown,TRUE,0.099269588,TRUE,0.1346266698885015,TRUE
416,Intel Core i5-7600T,147.91,4,2.8,3.7,35,Intel HD Graphics 630,FALSE,Kaby Lake,1151,14,6,DDR4,,"Jan 3rd, 2017",0.1233804540190958,Desktop,FALSE,0.065903054,FALSE,0.088180469,FALSE
417,AMD Phenom II X4 945,27.5,4,3,3,125,,FALSE,Deneb,AM3,45,6,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jul 22nd, 2009",0.040092639,Desktop,FALSE,0.024236388,TRUE,0.060409403,TRUE
418,Intel Core i5-4690S,138.47,4,3.2,3.9,65,Intel HD Graphics 4600,FALSE,Haswell,1150,22,6,DDR3,"H81, B85, H87, Z87, H91, B95, H97, Z97","May 1st, 2014",0.1082392012060564,Desktop,FALSE,0.051626826,TRUE,0.08802513,TRUE
419,Intel Xeon E5-2667 V2,,8,3.3,4,130,,TRUE,Ivy Bridge-EP,2011,22,20,DDR3,,"Sep 1st, 2013",0.2749896217964124,Unknown,TRUE,0.1864209827357237,TRUE,0.2243777831475025,TRUE
420,Intel Pentium Gold G6600,66,2,4.2,4.2,58,Intel UHD Graphics 630,TRUE,Comet Lake,1200,14,4,DDR4,,"Apr 30th, 2020",0.086739933,Desktop,FALSE,0.040504648,TRUE,0.062135386,TRUE
421,Intel Core i3-4330,96.95,2,3.5,3.5,54,Intel HD Graphics 4600,TRUE,Haswell,1150,22,4,DDR3,,"Sep 1st, 2013",0.068015469,Desktop,FALSE,0.025730412,FALSE,0.078376886,FALSE
422,AMD Phenom II X6 1045T,45,6,2.7,2.7,95,,FALSE,Thuban,AM3,45,6,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Sep 1st, 2010",0.0569818,Desktop,FALSE,0.03436255,TRUE,0.081121199,TRUE
423,Intel Celeron G5920,59.97,2,3.5,3.5,58,Intel UHD Graphics 610,FALSE,Comet Lake,1200,14,2,DDR4,,"Apr 30th, 2020",0.044921235,Desktop,FALSE,0.019920319,TRUE,0.036245642,TRUE
424,Intel Core i3-560,129.94,2,3.333,3.333,73,Intel HD Graphics,TRUE,Clarkdale,1156,32,4,DDR3,"H57, , H55, , P55, ","Aug 29th, 2010",0.027748039,Desktop,FALSE,0.003984064,TRUE,0.032793676,TRUE
425,Intel Xeon E3-1260L V5,,4,2.9,3.9,45,,TRUE,Skylake-DT,1151,14,8,"DDR3, DDR4",,"Oct 19th, 2015",0.1471957001463872,Unknown,TRUE,0.084495352,TRUE,0.1087369256791742,TRUE
426,Intel Xeon E3-1225 V3,381.02,4,3.2,3.6,84,Intel HD Graphics P4600,FALSE,Haswell-WS,1150,22,8,DDR3,"C226, 8 Series, 9 Series","Jun 2nd, 2013",0.099281173,Unknown,TRUE,0.044488712,TRUE,0.086299147,TRUE
427,Intel Xeon E-2236,435,6,3.4,4.8,80,,TRUE,Coffee Lake-S WS,1151,14,12,DDR4,"C242, C246","May 29th, 2019",0.3032838821036072,Server,FALSE,0.2287516600265604,TRUE,0.2157478684110601,TRUE
428,Intel Pentium G620,11.99,2,2.6,2.6,65,Intel HD Graphics,FALSE,Sandy Bridge,1155,32,3,DDR3,,"May 22nd, 2011",0.017063952,Desktop,FALSE,0.001660027,TRUE,0.020711795,TRUE
429,Intel Xeon E3-1240L V5,,4,2.1,3.2,25,,TRUE,Skylake-DT,1151,14,8,"DDR3, DDR4",,"Oct 19th, 2015",0.1231619655225152,Unknown,TRUE,0.069223108,TRUE,0.091477096,TRUE
430,Intel Core i5-3570S,66.9,4,3.1,3.8,65,Intel HD Graphics 2500,FALSE,Ivy Bridge,1155,22,6,DDR3,,"Jun 1st, 2012",0.091634075,Desktop,FALSE,0.041500664,TRUE,0.074493424,FALSE
431,Intel Xeon E-2288G,539,8,3.7,5,95,Intel HD Graphics P630,TRUE,Coffee Lake-S WS,1151,14,16,DDR4,"C242, C246","May 29th, 2019",0.3689615241757521,Server,FALSE,0.3200531208499335,TRUE,0.2709793227242915,TRUE
432,Intel Xeon E5-2630 V2,,6,2.6,3.1,80,,TRUE,Ivy Bridge-EP,2011,22,15,DDR3,,"Sep 1st, 2013",0.1661605016495881,Unknown,TRUE,0.1067397078353253,TRUE,0.1415306016776554,TRUE
433,Intel Xeon E5-2660 V2,,10,2.2,3,95,,TRUE,Ivy Bridge-EP,2011,22,25,DDR3,,"Sep 1st, 2013",0.2242347440407262,Unknown,TRUE,0.1668326693227091,TRUE,0.2071179536746177,TRUE
434,Intel Core i3-6100T,289.95,2,3.2,3.2,35,Intel HD Graphics 530,TRUE,Skylake,1151,14,3,"DDR3, DDR4",,"Sep 1st, 2015",0.069719679,Desktop,FALSE,0.02373838,FALSE,0.05265974,FALSE
435,Intel Core i3-2120T,133.89,2,2.6,2.6,35,Intel HD Graphics 2000,TRUE,Sandy Bridge,1155,32,3,DDR3,"Z77, Z75, Q77, H77, Q75, B75, Z68, P67, H67, Q67, B65, H61","Sep 4th, 2011",0.023159781,Desktop,FALSE,0.001328021,TRUE,0.022437778,TRUE
436,Intel Xeon E3-1270 V2,84.99,4,3.5,3.5,69,,TRUE,Ivy Bridge,1155,22,8,DDR3,,"May 14th, 2012",0.1312023421966833,Server,FALSE,0.077191235,TRUE,0.1035589768373088,TRUE
